-80.4249999988824	-59.9249999988824	-17.6749999988824	1.84999999962747	3.92499999888241	5.65000000037253	6.00000000186265	8.15000000037253	10.7000000011176	16.7249999996275	21.6500000003725	26.5499999988824	33.8000000007451	37.5499999988824	42.7249999996275	47.3250000011176	51.8750000000000	55.4000000003725	60.7750000003725	64.5499999988824	73.5999999996275	78.9749999996275	88.7500000000000	93.5000000000000	190.800000000745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
1.89999999850988	3.84999999962747	5.50000000000000	7.65000000037253	10.9499999992549	15.0749999992549	21.3750000000000	25.9749999996275	30.1250000000000	40.9000000003725	47.1000000014901	52.0749999992549	57.3000000007451	62.1750000007451	70.6750000007451	75.7749999985099	80.4000000003725	89.3499999996275	97.3249999992549	152.250000000000	169.074999999255	173.425000000745	191.849999999627	200.524999998510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-42.8250000011176	1.77500000037253	1.87500000000000	3.75000000000000	5.50000000000000	7.22499999962747	11.1500000003725	14.8250000011176	18.2999999988824	22.2999999988824	30.2999999988824	37.4999999981374	41.9500000011176	46.9249999988824	51.2249999996275	60.9000000003725	66.3249999992549	71.5250000003725	76	85.5250000003725	91.7999999988824	95.8249999992549	197.650000000373	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.20000000111759	4.27500000037253	13.2500000000000	14.9500000011176	23.2750000022352	27.1500000022352	34.5000000000000	36.3249999992549	44.6750000007451	49	57.8250000011176	63.3249999992549	71.6500000022352	76.4250000007451	85.2250000014901	90.8249999992549	99.3000000007451	164.475000001490	192.850000001490	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-79.7500000000000	-52.1250000018626	-51.0250000003725	-34.4000000003725	-1.22499999962747	1.17499999888241	4.92499999888241	7.84999999962747	10.0250000003725	14.0749999992549	17.8249999992549	21.5749999992549	27	29.7500000000000	31.4500000011176	38.9000000003725	43.6999999992549	48.4249999988824	52.7499999981374	57.7249999996275	63.2500000000000	67.0749999992549	67.8499999996275	77.1749999988824	81.9499999992549	91.9749999996275	100.224999999627	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-89.7999999988824	-64.9749999996275	-55.4249999988824	-24.7249999996275	-3.79999999888241	1.12500000186265	2.40000000037253	4.30000000074506	4.75000000000000	7.47499999962747	10.5250000003725	11.3250000011176	13.9500000011176	18.0250000003725	22.0250000003725	29.8750000000000	35.0500000007451	40.2750000003725	48.7750000003725	50.5999999996275	59.3750000000000	62.5999999996275	64.5000000018627	73.5000000018627	82.4500000011176	84.1250000018627	93.2750000003725	101.674999998882	140.200000001118	149.525000000373	160.250000000000	179.750000000000	180.075000001118	NaN
-99.5999999996275	-73.3749999981374	-33.7750000003725	1.77500000037253	3.55000000074506	5.47500000149012	9.84999999962747	10.7750000003725	14.0250000003725	21.2750000003725	25.4500000011176	31.1500000003725	37.6750000007451	44.8250000011176	49.4000000003725	54.2250000014901	58.8250000011176	64.1500000003725	72.4000000003725	77.3750000018627	87.4000000003725	91.9749999996275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-18.5499999988824	0.975000001490116	2.45000000111759	4.15000000223517	7.35000000149012	10.1000000014901	12.9750000014901	20.5500000007451	25.1000000014901	31.4500000029802	33.7750000022352	42.5250000022352	47.2750000022352	52.2750000022352	57.9250000007451	66.3500000014901	71.7750000022352	80.7000000029802	86.4750000014901	91.5750000011176	91.9250000007451	100.575000001118	155.975000001490	168.500000000000	193.075000001118	197.850000001490	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-21.1000000014901	-8.12500000000000	1.25000000000000	2.62500000000000	4.32499999925494	7.57499999925494	9.84999999962747	16.3249999992549	18.3499999996275	22.3750000000000	29.5249999985099	35.8249999992549	43.1999999992549	45.0749999992549	53.1499999985099	61.2500000000000	63.4499999992549	72.3249999992549	76.8499999996275	86.5249999985099	88.5000000000000	103.149999998510	164.199999999255	188.149999998510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-32.5999999996275	-0.500000000000000	1.27500000037253	3.34999999962747	5.42499999888241	7.42499999888241	12.1250000000000	13.7999999988824	23.1250000018626	26.6500000003725	31.9000000003725	39.5749999992549	45.3499999996275	48.8499999996275	53.5500000007451	62.5999999996275	65.0999999996275	73.9000000003725	78.2000000011176	87.7249999996275	96.4500000011176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
